id,filename,expansion,cardname,txt
1179,VO_EX1_005_Attack_02,오리지널,나 이런 사냥꾼이야,잡았다
1180,VO_EX1_005_Death_03,오리지널,나 이런 사냥꾼이야,죽음
1181,VO_EX1_005_Play_01,오리지널,나 이런 사냥꾼이야,사냥감 포착 완료
1182,VO_EX1_007_Attack_02,오리지널,고통의 수행사제,고통 그래 그래
1183,VO_EX1_007_Death_03,오리지널,고통의 수행사제,그래
1184,VO_EX1_007_Play_01,오리지널,고통의 수행사제,고통이 나를 부른다
1185,VO_EX1_008_Attack_02,오리지널,은빛십자군 종자,난 싸우리라
1186,VO_EX1_008_Death_03,오리지널,은빛십자군 종자,죽음
1187,VO_EX1_008_Play_01,오리지널,은빛십자군 종자,빛이 나를 보호하신다
1188,VO_EX1_010_Attack_02,오리지널,늑대인간 침투요원,살상의 시작이다
1189,VO_EX1_010_Death_03,오리지널,늑대인간 침투요원,죽음
1190,VO_EX1_010_Play_01,오리지널,늑대인간 침투요원,피냄새가 나는군
1191,VO_EX1_011_Attack_02,오리지널,부두교 의술사,아
1192,VO_EX1_011_Death_03,오리지널,부두교 의술사,죽음
1193,VO_EX1_011_Play_01,오리지널,부두교 의술사,누가 의술사를 찾았지
1194,VO_EX1_012_Attack_02,오리지널,혈법사 탈노스,영혼 영혼이 더 필요해
1195,VO_EX1_012_Death_03,오리지널,혈법사 탈노스,죽음
1196,VO_EX1_012_Play_01,오리지널,혈법사 탈노스,우리는 복수에 굶주려있다
1197,VO_EX1_015_Attack_02,오리지널,풋내기 기술자,자신있다면야
1198,VO_EX1_015_Death_03,오리지널,풋내기 기술자,죽음
1199,VO_EX1_015_Play_01,오리지널,풋내기 기술자,내 발명품이 마음에 들길
1200,VO_EX1_019_Attack_02,오리지널,무너진 태양 성직자,앞으로 돌격
1201,VO_EX1_019_Death_03,오리지널,무너진 태양 성직자,죽음
1202,VO_EX1_019_Play_01,오리지널,무너진 태양 성직자,태양샘을 정화해야 해요
1203,VO_EX1_020_Attack_02,오리지널,붉은십자군 성전사,함께 하거나 죽어라
1204,VO_EX1_020_Death_03,오리지널,붉은십자군 성전사,죽음
1205,VO_EX1_020_Play_01,오리지널,붉은십자군 성전사,십자군을 위하여
1206,VO_EX1_021_Attack_02,오리지널,스랄마 선견자,네 최후가 보이는구나
1207,VO_EX1_021_Death_03,오리지널,스랄마 선견자,죽음
1208,VO_EX1_021_Play_01,오리지널,스랄마 선견자,미래가 무엇을 품고 있을까
1209,VO_EX1_023_Attack_02,오리지널,실버문 수호병,쿠엘탈라스를 기억하라
1210,VO_EX1_023_Death_03,오리지널,실버문 수호병,죽음
1211,VO_EX1_023_Play_01,오리지널,실버문 수호병,실버문은 지지 않는다
1212,VO_EX1_025_Attack_02,오리지널,기계용 정비사,이얏
1213,VO_EX1_025_Death_03,오리지널,기계용 정비사,죽음
1214,VO_EX1_025_Play_01,오리지널,기계용 정비사,나랑 앙앙이 나가요
1215,VO_EX1_029_Attack_02,오리지널,오염된 노움,꼭 안아줘
1216,VO_EX1_029_Death_03,오리지널,오염된 노움,죽음
1217,VO_EX1_029_Play_01,오리지널,오염된 노움,속이 메스꺼워
1218,VO_EX1_032_Attack_02,오리지널,태양길잡이,정의가 승리합니다
1219,VO_EX1_032_Death_03,오리지널,태양길잡이,죽음
1220,VO_EX1_032_Play_01,오리지널,태양길잡이,진실이 제 방패입니다
1221,VO_EX1_044_Attack_02,오리지널,퀘스트 중인 모험가,퀘스트를 받았소
1222,VO_EX1_044_Death_03,오리지널,퀘스트 중인 모험가,퀘스트 실패
1223,VO_EX1_044_Play_01,오리지널,퀘스트 중인 모험가,퀘스트를 주시오
1224,VO_EX1_046_Attack_02,오리지널,검은무쇠 드워프,끝내주지
1225,VO_EX1_046_Death_03,오리지널,검은무쇠 드워프,죽음
1226,VO_EX1_046_Play_01,오리지널,검은무쇠 드워프,그것도 무기라고
1227,VO_EX1_048_Attack_02,오리지널,주문파괴자,죽어라 마법사
1228,VO_EX1_048_Death_03,오리지널,주문파괴자,죽음
1229,VO_EX1_048_Play_01,오리지널,주문파괴자,네  마법은 소용없다
1230,VO_EX1_049_Attack_02,오리지널,젊은 양조사,도전을 받아주지
1231,VO_EX1_049_Death_03,오리지널,젊은 양조사,죽음
1232,VO_EX1_049_Play_01,오리지널,젊은 양조사,한 잔 하지 친구
1233,VO_EX1_055_Attack_02,오리지널,마나 중독자,이 느낌이야
1234,VO_EX1_055_Death_03,오리지널,마나 중독자,죽음
1235,VO_EX1_055_Play_01,오리지널,마나 중독자,마나 맛이 난다
1236,VO_EX1_057_Attack_02,오리지널,고대의 양조사,한 잔 더
1237,VO_EX1_057_Death_03,오리지널,고대의 양조사,죽음
1238,VO_EX1_057_Play_01,오리지널,고대의 양조사,자네 장부에 달아두겠네
1239,VO_EX1_058_Attack_02,오리지널,성난태양 파수병,내가 맡지
1240,VO_EX1_058_Death_03,오리지널,성난태양 파수병,죽음
1241,VO_EX1_058_Play_01,오리지널,성난태양 파수병,방어태세 완료
1242,VO_EX1_059_Attack_02,오리지널,광기의 연금술사,재촉하지 마시고
1243,VO_EX1_059_Death_03,오리지널,광기의 연금술사,죽음
1244,VO_EX1_059_Play_01,오리지널,광기의 연금술사,새 물약이 맘에 들겁니다
1245,VO_EX1_067_Attack_02,오리지널,은빛십자군 부대장,반드시 승리하리라
1246,VO_EX1_067_Death_03,오리지널,은빛십자군 부대장,죽음
1247,VO_EX1_067_Play_01,오리지널,은빛십자군 부대장,노스랜드로
1248,VO_EX1_076_Attack_02,오리지널,자그마한 소환사,통과합니다
1249,VO_EX1_076_Death_03,오리지널,자그마한 소환사,죽음
1250,VO_EX1_076_Play_01,오리지널,자그마한 소환사,소환문 준비
1251,VO_EX1_080_Attack_02,오리지널,비밀지기,웃음
1252,VO_EX1_080_Death_03,오리지널,비밀지기,죽음
1253,VO_EX1_080_Play_01,오리지널,비밀지기,입 꼭 다물게요
1254,VO_EX1_082_Attack_02,오리지널,정신나간 폭격수,그래 알았다구
1255,VO_EX1_082_Death_03,오리지널,정신나간 폭격수,죽음
1256,VO_EX1_082_Play_01,오리지널,정신나간 폭격수,날려버리고 싶은거 있어
1257,VO_EX1_083_Attack_02,오리지널,수석땜장이 오버스파크,놈리건을 위하여
1258,VO_EX1_083_Death_03,오리지널,수석땜장이 오버스파크,죽음
1259,VO_EX1_083_Play_01,오리지널,수석땜장이 오버스파크,이번엔 성공할거야
1260,VO_EX1_084_Attack_02,오리지널,전쟁노래 사령관,전쟁 노래를 위하여
1261,VO_EX1_084_Death_03,오리지널,전쟁노래 사령관,죽음
1262,VO_EX1_084_Play_01,오리지널,전쟁노래 사령관,돌격 앞으로
1263,VO_EX1_085_Attack_02,오리지널,정신 지배 기술자,너 누구야
1264,VO_EX1_085_Death_03,오리지널,정신 지배 기술자,죽음
1265,VO_EX1_085_Play_01,오리지널,정신 지배 기술자,TC130 정신분열기 작동
1266,VO_EX1_091_Attack_02,오리지널,비밀결사단 어둠사제,복종해라
1267,VO_EX1_091_Death_03,오리지널,비밀결사단 어둠사제,안돼
1268,VO_EX1_091_Play_01,오리지널,비밀결사단 어둠사제,네 마음으로 장난을 쳐볼까
1269,VO_EX1_093_Attack_02,오리지널,아르거스의 수호자,틈을 노려라
1270,VO_EX1_093_Death_03,오리지널,아르거스의 수호자,죽음
1271,VO_EX1_093_Play_01,오리지널,아르거스의 수호자,내 방패를 아르거스에
1272,VO_EX1_095_Attack_02,오리지널,가젯잔 경매인,값을 치를 시간이다
1273,VO_EX1_095_Death_03,오리지널,가젯잔 경매인,죽음
1274,VO_EX1_095_Play_01,오리지널,가젯잔 경매인,나보다 싼 곳 있으면 나오라 그래
1275,VO_EX1_096_Attack_02,오리지널,전리품 수집가,이봐 그건 내꺼라구
1276,VO_EX1_096_Death_03,오리지널,전리품 수집가,죽음
1277,VO_EX1_096_Play_01,오리지널,전리품 수집가,입찰해도 될까
1278,VO_EX1_097_Attack_02,오리지널,누더기골렘,찢고 뜯는다
1279,VO_EX1_097_Death_03,오리지널,누더기골렘,죽음
1280,VO_EX1_097_Play_01,오리지널,누더기골렘,무엇을 해야하나
1281,VO_EX1_110_Alternate_04,오리지널,케른 블러드후프,가로쉬 넌 호드를 이끌 재목이 아니야
1282,VO_EX1_110_Attack_02,오리지널,케른 블러드후프,명예를 위해
1283,VO_EX1_110_Death_03,오리지널,케른 블러드후프,죽음
1284,VO_EX1_110_Play_01,오리지널,케른 블러드후프,힘을 내게 젊은이 대지모신이 자네 곁에 있네
1285,VO_EX1_110t_Attack_02,오리지널,바인 블러드후프,이쉬네 알로 포라
1286,VO_EX1_110t_Death_03,오리지널,바인 블러드후프,죽음
1287,VO_EX1_110t_Play_01,오리지널,바인 블러드후프,대지모신께서 우릴 굽어보시네
1288,VO_EX1_112_Attack_02,오리지널,겔빈 멕카토크,가만두지 않을거야
1289,VO_EX1_112_Death_03,오리지널,겔빈 멕카토크,죽음
1290,VO_EX1_112_Play_01,오리지널,겔빈 멕카토크,내 강력한 발명품을 보여주지
1291,VO_EX1_116_Attack_02,오리지널,리로이 젠킨스,시간 없어 가자고
1292,VO_EX1_116_Death_03,오리지널,리로이 젠킨스,그래도 나한텐 닭고기가 있다고
1293,VO_EX1_116_Play_01,오리지널,리로이 젠킨스,리로이 젠킨스
1294,VO_EX1_130a_Attack_02,오리지널,수호자,살았다
1295,VO_EX1_130a_Death_03,오리지널,수호자,죽음
1296,VO_EX1_130a_Play_01,오리지널,수호자,엎드려
1297,VO_EX1_131_Attack_02,오리지널,데피아즈단 두목,방금 날 째려본거냐
1298,VO_EX1_131_Death_03,오리지널,데피아즈단 두목,죽음
1299,VO_EX1_131_Play_01,오리지널,데피아즈단 두목,여긴 우리 구역이다
1300,VO_EX1_131t_Attack_02,오리지널,데피아즈단 무법자,웃음
1301,VO_EX1_131t_Death_03,오리지널,데피아즈단 무법자,죽음
1302,VO_EX1_131t_Play_01,오리지널,데피아즈단 무법자,그래 당장 꺼져
1303,VO_EX1_134_Attack_02,오리지널,SI7 요원,어이 깜깜한거 좋아하나
1304,VO_EX1_134_Death_03,오리지널,SI7 요원,죽음
1305,VO_EX1_134_Play_01,오리지널,SI7 요원,이 친구 풋내기군
1306,VO_EX1_165_Attack_02,오리지널,발톱의 드루이드,제 힘은 당신의 것입니다
1307,VO_EX1_165_Death_03,오리지널,발톱의 드루이드,죽음
1308,VO_EX1_165_Play_01,오리지널,발톱의 드루이드,어디를 공격할까요
1309,VO_EX1_166_Attack_02,오리지널,숲의 수호자,자연의 분노를 느껴라
1310,VO_EX1_166_Death_03,오리지널,숲의 수호자,죽음
1311,VO_EX1_166_Play_01,오리지널,숲의 수호자,이 땅을 지켜야 하오
1312,VO_EX1_298_Attack_02,오리지널,불의 군주 라그나로스,아직 때가 아니다
1313,VO_EX1_298_Death_04,오리지널,불의 군주 라그나로스,죽음
1314,VO_EX1_298_Play_01,오리지널,불의 군주 라그나로스,불의 세례를 받아라
1315,VO_EX1_298_Trigger_03,오리지널,불의 군주 라그나로스,죽어라 벌레 같은 놈들
1316,VO_EX1_301_Attack_02,오리지널,지옥수호병,직접 싸우기는 싫은건가
1317,VO_EX1_301_Death_03,오리지널,지옥수호병,죽음
1318,VO_EX1_301_Play_01,오리지널,지옥수호병,네 죽음을 즐겁게 지켜봐주마
1319,VO_EX1_306_Attack_02,오리지널,서큐버스,주인님께서 원하신다면
1320,VO_EX1_306_Death_03,오리지널,서큐버스,죽음
1321,VO_EX1_306_Play_01,오리지널,서큐버스,자기 무슨 문제 있는거야
1322,VO_EX1_310_Attack_02,오리지널,파멸수호병,까짓것 해주지
1323,VO_EX1_310_Death_03,오리지널,파멸수호병,죽음
1324,VO_EX1_310_Play_01,오리지널,파멸수호병,누가 감히 날 부르는가
1325,VO_EX1_313_Attack_02,오리지널,지옥의 군주,벌레야 사라져라
1326,VO_EX1_313_Death_03,오리지널,지옥의 군주,죽음
1327,VO_EX1_313_Play_01,오리지널,지옥의 군주,학살을 시작하지
1328,VO_EX1_319_Attack_02,오리지널,화염 임프,정말 이래야만 하겠소
1329,VO_EX1_319_Death_03,오리지널,화염 임프,죽음
1330,VO_EX1_319_Play_01,오리지널,화염 임프,그래 바로 처리해주지
1331,VO_EX1_323_Attack_02,오리지널,군주 자락서스,웃음
1332,VO_EX1_323_Death_03,오리지널,군주 자락서스,죽음
1333,VO_EX1_323_FIZZLEBANG_01,오리지널,군주 자락서스,보이지도 않는 노움 주제에 그렇게 까불더니 무덤을 파는구나
1334,VO_EX1_323_Play_01,오리지널,군주 자락서스,불타는 군단의 에레다르 군주 자락서스 님이 상대해주마
1335,VO_EX1_323h_Concede_11,오리지널,군주 자락서스,네가 이겼다
1336,VO_EX1_323h_ConcedeALT_12,오리지널,군주 자락서스,네가 이겼다 하지만 이 세계는 여전히 파멸하리라
1337,VO_EX1_323h_ERROR01_21,오리지널,군주 자락서스,내 무기가 어디갔지
1338,VO_EX1_323h_ERROR02_22,오리지널,군주 자락서스,마나가 없다
1339,VO_EX1_323h_ERROR03_23,오리지널,군주 자락서스,그 녀석은 이미 공격했다
1340,VO_EX1_323h_ERROR04_24,오리지널,군주 자락서스,난 이미 공격했다
1341,VO_EX1_323h_ERROR05_25,오리지널,군주 자락서스,방금 나왔잖아
1342,VO_EX1_323h_ERROR06_26,오리지널,군주 자락서스,카드가 너무 많아
1343,VO_EX1_323h_ERROR07_27,오리지널,군주 자락서스,하수인이 너무 많아
1344,VO_EX1_323h_ERROR08_28,오리지널,군주 자락서스,은신 중이잖아
1345,VO_EX1_323h_ERROR09_29,오리지널,군주 자락서스,그건 낼 수 없어
1346,VO_EX1_323h_ERROR10_30,오리지널,군주 자락서스,유효한 대상이 아니야
1347,VO_EX1_323h_ERROR11_31,오리지널,군주 자락서스,저 하수인의 도발 능력이 짜증나게 하잖아
1348,VO_EX1_323h_ERROR12_32,오리지널,군주 자락서스,그럴 수 없어
1349,VO_EX1_323h_HAPPY_HOLIDAYS_12,오리지널,군주 자락서스,이번 겨울맞이 축제 때 네 영혼을 먹어치우리라
1350,VO_EX1_323h_HAPPY_NEW_YEAR_LUNAR_14,오리지널,군주 자락서스,설날따위 즐겁게 보내버려라
1351,VO_EX1_323h_LowCards_19,오리지널,군주 자락서스,이런 내게 카드가 거의 없다
1352,VO_EX1_323h_NoCards_20,오리지널,군주 자락서스,안돼 카드가 다 떨어졌다
1353,VO_EX1_323h_Oops_07,오리지널,군주 자락서스,실수군
1354,VO_EX1_323h_Sorry_10,오리지널,군주 자락서스,자락서스는 미안하다
1355,VO_EX1_323h_Thanks_09,오리지널,군주 자락서스,고맙군
1356,VO_EX1_323h_Thinking1_15,오리지널,군주 자락서스,흠
1357,VO_EX1_323h_Thinking2_16,오리지널,군주 자락서스,그렇다면
1358,VO_EX1_323h_Thinking3_17,오리지널,군주 자락서스,어떻게 끝장을 낼까
1359,VO_EX1_323h_Threaten_08,오리지널,군주 자락서스,뼈에서 살을
1360,VO_EX1_323h_Time_14,오리지널,군주 자락서스,시간이 없다
1361,VO_EX1_323h_Weapon_13,오리지널,군주 자락서스,나의 무기가 준비 되었다
1362,VO_EX1_323h_Well Played_06,오리지널,군주 자락서스,제법 하는군
1363,VO_EX1_323h_WOW_04,오리지널,군주 자락서스,믿을 수 없다
1364,VO_EX1_350_Attack_02,오리지널,예언자 벨렌,난 이미 알고 있었다
1365,VO_EX1_350_Death_03,오리지널,예언자 벨렌,죽음
1366,VO_EX1_350_Play_01,오리지널,예언자 벨렌,방황하는 자들이 모두 길을 잃은 것은 아니네
1367,VO_EX1_362_Attack_02,오리지널,여명회 파수병,이건 내 의무다
1368,VO_EX1_362_Death_03,오리지널,여명회 파수병,죽음
1369,VO_EX1_362_Play_01,오리지널,여명회 파수병,허튼 수작 마라
1370,VO_EX1_382_Attack_02,오리지널,알도르 평화감시단,마지막 경고입니다
1371,VO_EX1_382_Death_03-01,오리지널,알도르 평화감시단,죽음
1372,VO_EX1_382_Play_01,오리지널,알도르 평화감시단,법규를 준수하십시오
1373,VO_EX1_383_Attack_02,오리지널,티리온 폴드링,날 시험하지 마라 꼬마야
1374,VO_EX1_383_Death_03,오리지널,티리온 폴드링,죽음
1375,VO_EX1_383_Play_01,오리지널,티리온 폴드링,빛에 신념을 바치게
1376,VO_EX1_390_Attack_02,오리지널,타우렌 전사,덤벼라
1377,VO_EX1_390_Death_03,오리지널,타우렌 전사,죽음
1378,VO_EX1_390_Play_01,오리지널,타우렌 전사,조상님들이 나를 지켜주시기를
1379,VO_EX1_393_Attack_02,오리지널,아마니 광전사,누굴 죽여줄까
1380,VO_EX1_393_Death_03,오리지널,아마니 광전사,죽음
1381,VO_EX1_393_Play_01,오리지널,아마니 광전사,피를 볼 시간이군
1382,VO_EX1_396_Attack_02,오리지널,모구샨 감시자,복수다
1383,VO_EX1_396_Death_03,오리지널,모구샨 감시자,죽음
1384,VO_EX1_396_Play_01,오리지널,모구샨 감시자,판다리아는 우리 것이다
1385,VO_EX1_398_Attack_02,오리지널,아라시 무기제작자,잘 보세요
1386,VO_EX1_398_Death_03,오리지널,아라시 무기제작자,죽음
1387,VO_EX1_398_Play_01,오리지널,아라시 무기제작자,자 이걸 써봐요
1388,VO_EX1_402_Attack_02,오리지널,방어구 제작자,공격
1389,VO_EX1_402_Death_03,오리지널,방어구 제작자,죽음
1390,VO_EX1_402_Play_01,오리지널,방어구 제작자,맞춤형 갑옷입니다
1391,VO_EX1_405_Attack_02,오리지널,방패병,복수의 시간이군
1392,VO_EX1_405_Death_03,오리지널,방패병,죽음
1393,VO_EX1_405_Play_01,오리지널,방패병,넌 못지나간다
1394,VO_EX1_414_Attack_02,오리지널,그롬마쉬 헬스크림,내 무기 맛좀 봐라
1395,VO_EX1_414_Death_03,오리지널,그롬마쉬 헬스크림,죽음
1396,VO_EX1_414_Play_01,오리지널,그롬마쉬 헬스크림,더는 기다릴 수 없다
1397,VO_EX1_522_Attack_02,오리지널,침착한 암살자,잘가
1398,VO_EX1_522_Death_03,오리지널,침착한 암살자,죽음
1399,VO_EX1_522_Play_01,오리지널,침착한 암살자,어디 덤벼 보시지
1400,VO_EX1_557_Attack_03,오리지널,내트 페이글,안녕하십니까
1401,VO_EX1_557_Death_04,오리지널,내트 페이글,죽음
1402,VO_EX1_557_Play_01,오리지널,내트 페이글,전 온종일 낚시할 수 있습니다
1403,VO_EX1_557_Trigger_02,오리지널,내트 페이글,월척이다
1404,VO_EX1_558_Death_02,오리지널,해리슨 존스,죽음
1405,VO_EX1_558_Play_01,오리지널,해리슨 존스,이건 박물관으로 가야해
1406,VO_EX1_559_Attack_03,오리지널,대마법사 안토니다스,전장으로
1407,VO_EX1_559_Death_04,오리지널,대마법사 안토니다스,죽음
1408,VO_EX1_559_Play_01,오리지널,대마법사 안토니다스,내 도움이 필요한가
